"",x,y,ph
11688,2.5,-0.5,29
11689,2.5,-0.5,29
11690,2.5,-0.5,21
11691,2.5,-0.5,23
11692,2.5,-0.5,29
11693,2.5,-0.5,16
11694,2.5,-0.5,27
11695,2.5,-0.5,32
11696,2.5,-0.5,31
11697,2.5,-0.5,23
11698,2.5,-0.5,22
11699,2.5,-0.5,39
11700,2.5,-0.5,19
11701,2.5,-0.5,28
11702,2.5,-0.5,23
11703,2.5,-0.5,19
11704,2.5,-0.5,30
11705,2.5,-0.5,29
11706,2.5,-0.5,21
11707,2.5,-0.5,26
11708,2.5,-0.5,19
11709,2.5,-0.5,24
11710,2.5,-0.5,24
11711,2.5,-0.5,21
11712,2.5,-0.5,14
11713,2.5,-0.5,26
11714,2.5,-0.5,16
11715,2.5,-0.5,23
11716,2.5,-0.5,19
11717,2.5,-0.5,18
11718,2.5,-0.5,22
11719,2.5,-0.5,22
11720,2.5,-0.5,28
11721,2.5,-0.5,22
11722,2.5,-0.5,34
11723,2.5,-0.5,19
11724,2.5,-0.5,22
11725,2.5,-0.5,29
11726,2.5,-0.5,27
11727,2.5,-0.5,28
11728,2.5,-0.5,28
11729,2.5,-0.5,33
11730,2.5,-0.5,16
11731,2.5,-0.5,13
11732,2.5,-0.5,21
11733,2.5,-0.5,22
11734,2.5,-0.5,20
11735,2.5,-0.5,19
11736,2.5,-0.5,15
11737,2.5,-0.5,18
11738,2.5,-0.5,28
11739,2.5,-0.5,25
11740,2.5,-0.5,23
11741,2.5,-0.5,30
11742,2.5,-0.5,24
11743,2.5,-0.5,25
11744,2.5,-0.5,28
11745,2.5,-0.5,22
11746,2.5,-0.5,16
11747,2.5,-0.5,23
11748,2.5,-0.5,25
11749,2.5,-0.5,24
11750,2.5,-0.5,25
11751,2.5,-0.5,26
11752,2.5,-0.5,23
11753,2.5,-0.5,23
11754,2.5,-0.5,30
11755,2.5,-0.5,25
11756,2.5,-0.5,26
11757,2.5,-0.5,21
11758,2.5,-0.5,26
11759,2.5,-0.5,17
11760,2.5,-0.5,25
11761,2.5,-0.5,26
11762,2.5,-0.5,20
11763,2.5,-0.5,21
11764,2.5,-0.5,19
11765,2.5,-0.5,22
11766,2.5,-0.5,22
11767,2.5,-0.5,18
11768,2.5,-0.5,28
11769,2.5,-0.5,24
11770,2.5,-0.5,24
11771,2.5,-0.5,18
11772,2.5,-0.5,22
11773,2.5,-0.5,25
11774,2.5,-0.5,12
11775,2.5,-0.5,32
11776,2.5,-0.5,19
11777,2.5,-0.5,15
11778,2.5,-0.5,18
11779,2.5,-0.5,28
11780,2.5,-0.5,25
11781,2.5,-0.5,27
11782,2.5,-0.5,33
11783,2.5,-0.5,20
11784,2.5,-0.5,21
11785,2.5,-0.5,28
11786,2.5,-0.5,23
11787,2.5,-0.5,21
11788,2.5,-0.5,15
11789,2.5,-0.5,29
11790,2.5,-0.5,21
11791,2.5,-0.5,27
11792,2.5,-0.5,26
11793,2.5,-0.5,24
11794,2.5,-0.5,19
11795,2.5,-0.5,19
11796,2.5,-0.5,18
11797,2.5,-0.5,20
11798,2.5,-0.5,23
11799,2.5,-0.5,28
11800,2.5,-0.5,18
11801,2.5,-0.5,17
11802,2.5,-0.5,14
11803,2.5,-0.5,29
11804,2.5,-0.5,19
11805,2.5,-0.5,31
11806,2.5,-0.5,23
11807,2.5,-0.5,19
11808,2.5,-0.5,24
11809,2.5,-0.5,30
11810,2.5,-0.5,14
11811,2.5,-0.5,19
11812,2.5,-0.5,28
11813,2.5,-0.5,20
11814,2.5,-0.5,24
11815,2.5,-0.5,22
11816,2.5,-0.5,17
11817,2.5,-0.5,12
11818,2.5,-0.5,24
11819,2.5,-0.5,25
11820,2.5,-0.5,31
11821,2.5,-0.5,16
11822,2.5,-0.5,28
11823,2.5,-0.5,24
11824,2.5,-0.5,29
11825,2.5,-0.5,20
11826,2.5,-0.5,19
11827,2.5,-0.5,21
11828,2.5,-0.5,19
11829,2.5,-0.5,26
11830,2.5,-0.5,18
11831,2.5,-0.5,15
11832,2.5,-0.5,17
11833,2.5,-0.5,21
11834,2.5,-0.5,24
11835,2.5,-0.5,20
11836,2.5,-0.5,31
11837,2.5,-0.5,23
11838,2.5,-0.5,23
11839,2.5,-0.5,16
11840,2.5,-0.5,26
11841,2.5,-0.5,26
11842,2.5,-0.5,22
11843,2.5,-0.5,16
11844,2.5,-0.5,22
11845,2.5,-0.5,28
11846,2.5,-0.5,19
11847,2.5,-0.5,20
11848,2.5,-0.5,29
11849,2.5,-0.5,22
11850,2.5,-0.5,27
11851,2.5,-0.5,17
11852,2.5,-0.5,25
11853,2.5,-0.5,23
11854,2.5,-0.5,16
11855,2.5,-0.5,28
11856,2.5,-0.5,21
11857,2.5,-0.5,17
11858,2.5,-0.5,27
11859,2.5,-0.5,20
11860,2.5,-0.5,26
11861,2.5,-0.5,16
11862,2.5,-0.5,22
11863,2.5,-0.5,20
11864,2.5,-0.5,27
11865,2.5,-0.5,27
11866,2.5,-0.5,28
11867,2.5,-0.5,15
11868,2.5,-0.5,21
11869,2.5,-0.5,22
11870,2.5,-0.5,19
11871,2.5,-0.5,23
11872,2.5,-0.5,21
11873,2.5,-0.5,20
11874,2.5,-0.5,18
11875,2.5,-0.5,18
11876,2.5,-0.5,30
11877,2.5,-0.5,25
11878,2.5,-0.5,19
11879,2.5,-0.5,14
11880,2.5,-0.5,19
11881,2.5,-0.5,33
11882,2.5,-0.5,24
11883,2.5,-0.5,22
11884,2.5,-0.5,20
11885,2.5,-0.5,29
11886,2.5,-0.5,17
11887,2.5,-0.5,22
11888,2.5,-0.5,19
11889,2.5,-0.5,22
11890,2.5,-0.5,28
11891,2.5,-0.5,25
11892,2.5,-0.5,23
11893,2.5,-0.5,17
11894,2.5,-0.5,24
11895,2.5,-0.5,24
11896,2.5,-0.5,26
11897,2.5,-0.5,21
11898,2.5,-0.5,17
11899,2.5,-0.5,28
11900,2.5,-0.5,23
11901,2.5,-0.5,25
11902,2.5,-0.5,28
11903,2.5,-0.5,15
11904,2.5,-0.5,19
11905,2.5,-0.5,23
11906,2.5,-0.5,28
11907,2.5,-0.5,18
11908,2.5,-0.5,21
11909,2.5,-0.5,19
11910,2.5,-0.5,19
11911,2.5,-0.5,26
11912,2.5,-0.5,28
11913,2.5,-0.5,22
11914,2.5,-0.5,19
11915,2.5,-0.5,12
11916,2.5,-0.5,23
11917,2.5,-0.5,21
11918,2.5,-0.5,12
11919,2.5,-0.5,22
11920,2.5,-0.5,21
11921,2.5,-0.5,18
11922,2.5,-0.5,24
11923,2.5,-0.5,27
11924,2.5,-0.5,16
11925,2.5,-0.5,21
11926,2.5,-0.5,26
11927,2.5,-0.5,28
11928,2.5,-0.5,28
11929,2.5,-0.5,25
11930,2.5,-0.5,26
11931,2.5,-0.5,30
11932,2.5,-0.5,23
11933,2.5,-0.5,26
11934,2.5,-0.5,14
11935,2.5,-0.5,28
11936,2.5,-0.5,23
11937,2.5,-0.5,24
11938,2.5,-0.5,27
11939,2.5,-0.5,12
11940,2.5,-0.5,31
11941,2.5,-0.5,17
11942,2.5,-0.5,23
11943,2.5,-0.5,17
11944,2.5,-0.5,17
11945,2.5,-0.5,18
11946,2.5,-0.5,18
11947,2.5,-0.5,20
11948,2.5,-0.5,23
11949,2.5,-0.5,24
11950,2.5,-0.5,16
11951,2.5,-0.5,14
11952,2.5,-0.5,21
11953,2.5,-0.5,31
11954,2.5,-0.5,28
11955,2.5,-0.5,20
11956,2.5,-0.5,26
11957,2.5,-0.5,25
11958,2.5,-0.5,17
11959,2.5,-0.5,26
11960,2.5,-0.5,31
11961,2.5,-0.5,17
11962,2.5,-0.5,22
11963,2.5,-0.5,20
11964,2.5,-0.5,20
11965,2.5,-0.5,28
11966,2.5,-0.5,27
11967,2.5,-0.5,20
11968,2.5,-0.5,21
11969,2.5,-0.5,18
11970,2.5,-0.5,10
11971,2.5,-0.5,26
11972,2.5,-0.5,19
11973,2.5,-0.5,15
11974,2.5,-0.5,24
11975,2.5,-0.5,27
11976,2.5,-0.5,31
11977,2.5,-0.5,20
11978,2.5,-0.5,22
11979,2.5,-0.5,17
11980,2.5,-0.5,18
11981,2.5,-0.5,22
11982,2.5,-0.5,21
11983,2.5,-0.5,16
11984,2.5,-0.5,22
11985,2.5,-0.5,21
11986,2.5,-0.5,22
11987,2.5,-0.5,31
11988,2.5,-0.5,18
11989,2.5,-0.5,27
11990,2.5,-0.5,19
11991,2.5,-0.5,17
11992,2.5,-0.5,12
11993,2.5,-0.5,16
11994,2.5,-0.5,25
11995,2.5,-0.5,19
11996,2.5,-0.5,24
11997,2.5,-0.5,22
11998,2.5,-0.5,26
11999,2.5,-0.5,17
12000,2.5,-0.5,24
12001,2.5,-0.5,26
12002,2.5,-0.5,18
12003,2.5,-0.5,22
12004,2.5,-0.5,27
12005,2.5,-0.5,20
12006,2.5,-0.5,20
12007,2.5,-0.5,30
12008,2.5,-0.5,17
12009,2.5,-0.5,16
12010,2.5,-0.5,37
12011,2.5,-0.5,29
12012,2.5,-0.5,39
12013,2.5,-0.5,20
12014,2.5,-0.5,15
12015,2.5,-0.5,30
12016,2.5,-0.5,28
12017,2.5,-0.5,14
12018,2.5,-0.5,20
12019,2.5,-0.5,24
12020,2.5,-0.5,31
12021,2.5,-0.5,32
12022,2.5,-0.5,23
12023,2.5,-0.5,16
12024,2.5,-0.5,20
12025,2.5,-0.5,17
12026,2.5,-0.5,17
12027,2.5,-0.5,33
12028,2.5,-0.5,31
12029,2.5,-0.5,21
12030,2.5,-0.5,21
12031,2.5,-0.5,21
12032,2.5,-0.5,19
12033,2.5,-0.5,31
12034,2.5,-0.5,16
12035,2.5,-0.5,16
12036,2.5,-0.5,23
12037,2.5,-0.5,14
12038,2.5,-0.5,23
12039,2.5,-0.5,23
12040,2.5,-0.5,24
12041,2.5,-0.5,17
12042,2.5,-0.5,15
12043,2.5,-0.5,19
12044,2.5,-0.5,18
12045,2.5,-0.5,20
12046,2.5,-0.5,26
12047,2.5,-0.5,15
12048,2.5,-0.5,25
12049,2.5,-0.5,19
12050,-2.5,-1.5,39
12051,-2.5,-1.5,34
12052,-2.5,-1.5,34
12053,-2.5,-1.5,44
12054,-2.5,-1.5,39
12055,-2.5,-1.5,45
12056,-2.5,-1.5,31
12057,-2.5,-1.5,36
12058,-2.5,-1.5,59
12059,-2.5,-1.5,37
12060,-2.5,-1.5,41
12061,-2.5,-1.5,32
12062,-2.5,-1.5,35
12063,-2.5,-1.5,44
12064,-2.5,-1.5,29
12065,-2.5,-1.5,41
12066,-2.5,-1.5,39
12067,-2.5,-1.5,40
12068,-2.5,-1.5,38
12069,-2.5,-1.5,38
12070,-2.5,-1.5,41
12071,-2.5,-1.5,36
12072,-2.5,-1.5,28
12073,-2.5,-1.5,42
12074,-2.5,-1.5,42
12075,-2.5,-1.5,33
12076,-2.5,-1.5,32
12077,-2.5,-1.5,43
12078,-2.5,-1.5,60
12079,-2.5,-1.5,38
12080,-2.5,-1.5,37
12081,-2.5,-1.5,27
12082,-2.5,-1.5,31
12083,-2.5,-1.5,35
12084,-2.5,-1.5,50
12085,-2.5,-1.5,29
12086,-2.5,-1.5,37
12087,-2.5,-1.5,39
12088,-2.5,-1.5,29
12089,-2.5,-1.5,42
12090,-2.5,-1.5,22
12091,-2.5,-1.5,26
12092,-2.5,-1.5,38
12093,-2.5,-1.5,39
12094,-2.5,-1.5,40
12095,-2.5,-1.5,43
12096,-2.5,-1.5,27
12097,-2.5,-1.5,42
12098,-2.5,-1.5,48
12099,-2.5,-1.5,43
12100,-2.5,-1.5,31
12101,-2.5,-1.5,39
12102,-2.5,-1.5,31
12103,-2.5,-1.5,40
12104,-2.5,-1.5,40
12105,-2.5,-1.5,44
12106,-2.5,-1.5,33
12107,-2.5,-1.5,45
12108,-2.5,-1.5,39
12109,-2.5,-1.5,39
12110,-2.5,-1.5,43
12111,-2.5,-1.5,42
12112,-2.5,-1.5,46
12113,-2.5,-1.5,30
12114,-2.5,-1.5,45
12115,-2.5,-1.5,35
12116,-2.5,-1.5,40
12117,-2.5,-1.5,33
12118,-2.5,-1.5,41
12119,-2.5,-1.5,40
12120,-2.5,-1.5,43
12121,-2.5,-1.5,30
12122,-2.5,-1.5,45
12123,-2.5,-1.5,25
12124,-2.5,-1.5,40
12125,-2.5,-1.5,25
12126,-2.5,-1.5,38
12127,-2.5,-1.5,41
12128,-2.5,-1.5,32
12129,-2.5,-1.5,36
12130,-2.5,-1.5,35
12131,-2.5,-1.5,29
12132,-2.5,-1.5,39
12133,-2.5,-1.5,34
12134,-2.5,-1.5,39
12135,-2.5,-1.5,43
12136,-2.5,-1.5,36
12137,-2.5,-1.5,38
12138,-2.5,-1.5,45
12139,-2.5,-1.5,31
12140,-2.5,-1.5,41
12141,-2.5,-1.5,34
12142,-2.5,-1.5,39
12143,-2.5,-1.5,36
12144,-2.5,-1.5,37
12145,-2.5,-1.5,38
12146,-2.5,-1.5,25
12147,-2.5,-1.5,35
12148,-2.5,-1.5,39
12149,-2.5,-1.5,41
12150,-2.5,-1.5,40
12151,-2.5,-1.5,40
12152,-2.5,-1.5,35
12153,-2.5,-1.5,43
12154,-2.5,-1.5,39
12155,-2.5,-1.5,38
12156,-2.5,-1.5,24
12157,-2.5,-1.5,33
12158,-2.5,-1.5,37
12159,-2.5,-1.5,34
12160,-2.5,-1.5,32
12161,-2.5,-1.5,36
12162,-2.5,-1.5,45
12163,-2.5,-1.5,43
12164,-2.5,-1.5,30
12165,-2.5,-1.5,27
12166,-2.5,-1.5,33
12167,-2.5,-1.5,30
12168,-2.5,-1.5,32
12169,-2.5,-1.5,36
12170,-2.5,-1.5,31
12171,-2.5,-1.5,34
12172,-2.5,-1.5,40
12173,-2.5,-1.5,36
12174,-2.5,-1.5,38
12175,-2.5,-1.5,32
12176,-2.5,-1.5,24
12177,-2.5,-1.5,35
12178,-2.5,-1.5,34
12179,-2.5,-1.5,38
12180,-2.5,-1.5,31
12181,-2.5,-1.5,28
12182,-2.5,-1.5,33
12183,-2.5,-1.5,39
12184,-2.5,-1.5,37
12185,-2.5,-1.5,36
12186,-2.5,-1.5,34
12187,-2.5,-1.5,31
12188,-2.5,-1.5,33
12189,-2.5,-1.5,33
12190,-2.5,-1.5,41
12191,-2.5,-1.5,40
12192,-2.5,-1.5,40
12193,-2.5,-1.5,36
12194,-2.5,-1.5,42
12195,-2.5,-1.5,32
12196,-2.5,-1.5,37
12197,-2.5,-1.5,39
12198,-2.5,-1.5,39
12199,-2.5,-1.5,42
12200,-2.5,-1.5,23
12201,-2.5,-1.5,41
12202,-2.5,-1.5,38
12203,-2.5,-1.5,30
12204,-2.5,-1.5,29
12205,-2.5,-1.5,34
12206,-2.5,-1.5,36
12207,-2.5,-1.5,38
12208,-2.5,-1.5,34
12209,-2.5,-1.5,35
12210,-2.5,-1.5,22
12211,-2.5,-1.5,46
12212,-2.5,-1.5,42
12213,-2.5,-1.5,40
12214,-2.5,-1.5,46
12215,-2.5,-1.5,42
12216,-2.5,-1.5,32
12217,-2.5,-1.5,30
12218,-2.5,-1.5,48
12219,-2.5,-1.5,35
12220,-2.5,-1.5,31
12221,-2.5,-1.5,40
12222,-2.5,-1.5,37
12223,-2.5,-1.5,36
12224,-2.5,-1.5,35
12225,-2.5,-1.5,38
12226,-2.5,-1.5,47
12227,-2.5,-1.5,40
12228,-2.5,-1.5,30
12229,-2.5,-1.5,35
12230,-2.5,-1.5,45
12231,-2.5,-1.5,37
12232,-2.5,-1.5,41
12233,-2.5,-1.5,30
12234,-2.5,-1.5,49
12235,-2.5,-1.5,32
12236,-2.5,-1.5,33
12237,-2.5,-1.5,28
12238,-2.5,-1.5,50
12239,-2.5,-1.5,44
12240,-2.5,-1.5,34
12241,-2.5,-1.5,54
12242,-2.5,-1.5,30
12243,-2.5,-1.5,41
12244,-2.5,-1.5,37
12245,-2.5,-1.5,36
12246,-2.5,-1.5,39
12247,-2.5,-1.5,42
12248,-2.5,-1.5,55
12249,-2.5,-1.5,31
12250,-2.5,-1.5,40
12251,-2.5,-1.5,37
12252,-2.5,-1.5,37
12253,-2.5,-1.5,33
12254,-2.5,-1.5,35
12255,-2.5,-1.5,35
12256,-2.5,-1.5,46
12257,-2.5,-1.5,42
12258,-2.5,-1.5,33
12259,-2.5,-1.5,36
12260,-2.5,-1.5,31
12261,-2.5,-1.5,48
12262,-2.5,-1.5,31
12263,-2.5,-1.5,36
12264,-2.5,-1.5,43
12265,-2.5,-1.5,34
12266,-2.5,-1.5,30
12267,-2.5,-1.5,35
12268,-2.5,-1.5,35
12269,-2.5,-1.5,33
12270,-2.5,-1.5,27
12271,-2.5,-1.5,31
12272,-2.5,-1.5,30
12273,-2.5,-1.5,31
12274,-2.5,-1.5,33
12275,-2.5,-1.5,38
12276,-2.5,-1.5,39
12277,-2.5,-1.5,26
12278,-2.5,-1.5,33
12279,-2.5,-1.5,37
12280,-2.5,-1.5,32
12281,-2.5,-1.5,29
12282,-2.5,-1.5,49
12283,-2.5,-1.5,45
12284,-2.5,-1.5,37
12285,-2.5,-1.5,36
12286,-2.5,-1.5,39
12287,-2.5,-1.5,33
12288,-2.5,-1.5,45
12289,-2.5,-1.5,36
12290,-2.5,-1.5,42
12291,-2.5,-1.5,25
12292,-2.5,-1.5,38
12293,-2.5,-1.5,35
12294,-2.5,-1.5,42
12295,-2.5,-1.5,36
12296,-2.5,-1.5,32
12297,-2.5,-1.5,20
12298,-2.5,-1.5,30
12299,-2.5,-1.5,52
12300,-2.5,-1.5,40
12301,-2.5,-1.5,34
12302,-2.5,-1.5,39
12303,-2.5,-1.5,42
12304,-2.5,-1.5,42
12305,-2.5,-1.5,35
12306,-2.5,-1.5,36
12307,-2.5,-1.5,36
12308,-2.5,-1.5,32
12309,-2.5,-1.5,30
12310,-2.5,-1.5,36
12311,-2.5,-1.5,25
12312,-2.5,-1.5,25
12313,-2.5,-1.5,40
12314,-2.5,-1.5,42
12315,-2.5,-1.5,41
12316,-2.5,-1.5,32
12317,-2.5,-1.5,33
12318,-2.5,-1.5,33
12319,-2.5,-1.5,38
12320,-2.5,-1.5,37
12321,-2.5,-1.5,45
12322,-2.5,-1.5,39
12323,-2.5,-1.5,29
12324,-2.5,-1.5,35
12325,-2.5,-1.5,35
12326,-2.5,-1.5,44
12327,-2.5,-1.5,40
12328,-2.5,-1.5,33
12329,-2.5,-1.5,30
12330,-2.5,-1.5,28
12331,-2.5,-1.5,37
12332,-2.5,-1.5,36
12333,-2.5,-1.5,59
12334,-2.5,-1.5,34
12335,-2.5,-1.5,32
12336,-2.5,-1.5,29
12337,-2.5,-1.5,41
12338,-2.5,-1.5,45
12339,-2.5,-1.5,29
12340,-2.5,-1.5,28
12341,-2.5,-1.5,29
12342,-2.5,-1.5,34
12343,-2.5,-1.5,37
12344,-2.5,-1.5,42
12345,-2.5,-1.5,33
12346,-2.5,-1.5,51
12347,-2.5,-1.5,38
12348,-2.5,-1.5,29
12349,-2.5,-1.5,35
12350,-2.5,-1.5,31
12351,-2.5,-1.5,35
12352,-2.5,-1.5,40
12353,-2.5,-1.5,28
12354,-2.5,-1.5,47
12355,-2.5,-1.5,36
12356,-2.5,-1.5,37
12357,-2.5,-1.5,44
12358,-2.5,-1.5,30
12359,-2.5,-1.5,26
12360,-2.5,-1.5,35
12361,-2.5,-1.5,45
12362,-2.5,-1.5,46
12363,-2.5,-1.5,31
12364,-2.5,-1.5,41
12365,-2.5,-1.5,38
12366,-2.5,-1.5,41
12367,-2.5,-1.5,35
12368,-2.5,-1.5,34
12369,-2.5,-1.5,39
12370,-2.5,-1.5,41
12371,-2.5,-1.5,40
12372,-2.5,-1.5,37
12373,-2.5,-1.5,31
12374,-2.5,-1.5,35
12375,-2.5,-1.5,29
12376,-2.5,-1.5,38
12377,-2.5,-1.5,27
12378,-2.5,-1.5,50
12379,-2.5,-1.5,34
12380,-2.5,-1.5,40
12381,-2.5,-1.5,34
12382,-2.5,-1.5,32
12383,-2.5,-1.5,38
12384,-2.5,-1.5,36
12385,-2.5,-1.5,35
12386,-2.5,-1.5,41
12387,-2.5,-1.5,29
12388,-2.5,-1.5,34
12389,-2.5,-1.5,37
12390,-2.5,-1.5,34
12391,-2.5,-1.5,27
12392,-2.5,-1.5,45
12393,-2.5,-1.5,46
12394,-2.5,-1.5,38
12395,-2.5,-1.5,33
12396,-2.5,-1.5,38
12397,-2.5,-1.5,39
12398,-2.5,-1.5,41
12399,-2.5,-1.5,38
12400,-2.5,-1.5,34
12401,-2.5,-1.5,29
12402,-2.5,-1.5,37
12403,-2.5,-1.5,32
12404,-2.5,-1.5,36
12405,-2.5,-1.5,32
12406,-2.5,-1.5,34
12407,-2.5,-1.5,46
12408,-2.5,-1.5,39
12409,-2.5,-1.5,37
12410,-2.5,-1.5,30
12411,-2.5,-1.5,32
12412,-2.5,-1.5,36
12413,-2.5,-1.5,38
12414,-2.5,-1.5,32
12415,-2.5,-1.5,26
12416,-2.5,-1.5,33
12417,-2.5,-1.5,41
12418,-2.5,-1.5,34
12419,-2.5,-1.5,36
12420,-2.5,-1.5,32
12421,-2.5,-1.5,40
12422,-2.5,-1.5,39
12423,-2.5,-1.5,33
12424,-2.5,-1.5,33
12425,-2.5,-1.5,45
12426,-2.5,-1.5,26
12427,-2.5,-1.5,32
12428,-2.5,-1.5,36
12429,-2.5,-1.5,31
12430,-2.5,-1.5,32
12431,-2.5,-1.5,30
12432,-2.5,-1.5,31
12433,-2.5,-1.5,46
12434,-2.5,-1.5,43
12435,-2.5,-1.5,39
12436,-2.5,-1.5,42
12437,-2.5,-1.5,37
12438,-2.5,-1.5,34
12439,-2.5,-1.5,36
12440,-2.5,-1.5,33
12441,-2.5,-1.5,35
12442,-2.5,-1.5,34
12443,-2.5,-1.5,32
12444,-2.5,-1.5,47
12445,-2.5,-1.5,43
12446,-2.5,-1.5,33
12447,-2.5,-1.5,39
12448,-2.5,-1.5,32
12449,-2.5,-1.5,19
12450,-2.5,-1.5,34
12451,-2.5,-1.5,32
12452,-2.5,-1.5,31
12453,-2.5,-1.5,32
12454,-2.5,-1.5,35
12455,-2.5,-1.5,36
12456,-2.5,-1.5,44
12457,-2.5,-1.5,32
12458,-2.5,-1.5,41
12459,-2.5,-1.5,40
12460,-2.5,-1.5,48
12461,-2.5,-1.5,41
12462,-2.5,-1.5,35
12463,-2.5,-1.5,43
12464,-2.5,-1.5,47
12465,-2.5,-1.5,27
12466,-2.5,-1.5,31
12467,-2.5,-1.5,32
12468,-2.5,-1.5,43
12469,-2.5,-1.5,29
12470,-2.5,-1.5,32
12471,-2.5,-1.5,28
12472,-2.5,-1.5,33
12473,-2.5,-1.5,38
12474,-2.5,-1.5,33
12475,-2.5,-1.5,34
12476,-2.5,-1.5,47
12477,-2.5,-1.5,35
12478,-2.5,-1.5,29
12479,-2.5,-1.5,44
12480,-2.5,-1.5,39
12481,-2.5,-1.5,37
12482,-2.5,-1.5,27
12483,-2.5,-1.5,39
12484,-2.5,-1.5,35
12485,-2.5,-1.5,47
12486,-2.5,-1.5,38
12487,-2.5,-1.5,38
12488,-2.5,-1.5,36
12489,-2.5,-1.5,35
12490,-2.5,-1.5,27
12491,-2.5,-1.5,37
12492,-2.5,-1.5,34
12493,-2.5,-1.5,31
12494,-2.5,-1.5,32
12495,-2.5,-1.5,34
12496,-2.5,-1.5,31
12497,-2.5,-1.5,35
12498,-2.5,-1.5,36
12499,-2.5,-1.5,32
12500,-2.5,-1.5,38
12501,-2.5,-1.5,32
12502,-2.5,-1.5,41
12503,-2.5,-1.5,55
12504,-2.5,-1.5,31
12505,-2.5,-1.5,33
12506,-2.5,-1.5,33
12507,-2.5,-1.5,37
12508,-2.5,-1.5,44
12509,-2.5,-1.5,34
12510,-2.5,-1.5,34
12511,-2.5,-1.5,35
12512,-2.5,-1.5,36
12513,-2.5,-1.5,33
12514,-2.5,-1.5,31
12515,-2.5,-1.5,26
12516,-2.5,-1.5,33
12517,-2.5,-1.5,34
12518,-2.5,-1.5,42
12519,-2.5,-1.5,39
12520,-2.5,-1.5,34
12521,-2.5,-1.5,31
12522,-2.5,-1.5,37
12523,-2.5,-1.5,35
12524,-2.5,-1.5,35
12525,-2.5,-1.5,40
12526,-2.5,-1.5,32
12527,-2.5,-1.5,39
12528,-2.5,-1.5,27
12529,-2.5,-1.5,25
12530,-2.5,-1.5,35
12531,-2.5,-1.5,35
12532,-2.5,-1.5,35
12533,-2.5,-1.5,34
12534,-2.5,-1.5,36
12535,-2.5,-1.5,26
12536,-2.5,-1.5,34
12537,-2.5,-1.5,34
12538,-2.5,-1.5,40
12539,-2.5,-1.5,40
12540,-2.5,-1.5,30
12541,-2.5,-1.5,33
12542,-2.5,-1.5,43
12543,-2.5,-1.5,28
12544,-2.5,-1.5,34
12545,-2.5,-1.5,50
12546,-2.5,-1.5,33
12547,-2.5,-1.5,33
12548,-2.5,-1.5,37
12549,-2.5,-1.5,28
12550,-2.5,-1.5,37
12551,-2.5,-1.5,32
12552,-1.5,-1.5,35
12553,-1.5,-1.5,20
12554,-1.5,-1.5,38
12555,-1.5,-1.5,30
12556,-1.5,-1.5,49
12557,-1.5,-1.5,35
12558,-1.5,-1.5,31
12559,-1.5,-1.5,37
12560,-1.5,-1.5,29
12561,-1.5,-1.5,30
12562,-1.5,-1.5,24
12563,-1.5,-1.5,45
12564,-1.5,-1.5,29
12565,-1.5,-1.5,23
12566,-1.5,-1.5,30
12567,-1.5,-1.5,40
12568,-1.5,-1.5,29
12569,-1.5,-1.5,39
12570,-1.5,-1.5,29
12571,-1.5,-1.5,31
12572,-1.5,-1.5,34
12573,-1.5,-1.5,30
12574,-1.5,-1.5,35
12575,-1.5,-1.5,27
12576,-1.5,-1.5,43
12577,-1.5,-1.5,30
12578,-1.5,-1.5,38
12579,-1.5,-1.5,28
12580,-1.5,-1.5,29
12581,-1.5,-1.5,28
12582,-1.5,-1.5,27
12583,-1.5,-1.5,41
12584,-1.5,-1.5,29
12585,-1.5,-1.5,35
12586,-1.5,-1.5,32
12587,-1.5,-1.5,27
12588,-1.5,-1.5,32
12589,-1.5,-1.5,41
12590,-1.5,-1.5,36
12591,-1.5,-1.5,31
12592,-1.5,-1.5,25
12593,-1.5,-1.5,25
12594,-1.5,-1.5,33
12595,-1.5,-1.5,27
12596,-1.5,-1.5,50
12597,-1.5,-1.5,23
12598,-1.5,-1.5,31
12599,-1.5,-1.5,31
12600,-1.5,-1.5,30
12601,-1.5,-1.5,37
12602,-1.5,-1.5,36
12603,-1.5,-1.5,33
12604,-1.5,-1.5,39
12605,-1.5,-1.5,23
12606,-1.5,-1.5,30
12607,-1.5,-1.5,19
12608,-1.5,-1.5,30
12609,-1.5,-1.5,29
12610,-1.5,-1.5,29
12611,-1.5,-1.5,32
12612,-1.5,-1.5,36
12613,-1.5,-1.5,36
12614,-1.5,-1.5,30
12615,-1.5,-1.5,31
12616,-1.5,-1.5,36
12617,-1.5,-1.5,33
12618,-1.5,-1.5,19
12619,-1.5,-1.5,25
12620,-1.5,-1.5,35
12621,-1.5,-1.5,30
12622,-1.5,-1.5,36
12623,-1.5,-1.5,37
12624,-1.5,-1.5,25
12625,-1.5,-1.5,32
12626,-1.5,-1.5,21
12627,-1.5,-1.5,25
12628,-1.5,-1.5,32
12629,-1.5,-1.5,33
12630,-1.5,-1.5,31
12631,-1.5,-1.5,20
12632,-1.5,-1.5,36
12633,-1.5,-1.5,32
12634,-1.5,-1.5,33
12635,-1.5,-1.5,34
12636,-1.5,-1.5,25
12637,-1.5,-1.5,39
12638,-1.5,-1.5,27
12639,-1.5,-1.5,20
12640,-1.5,-1.5,43
12641,-1.5,-1.5,41
12642,-1.5,-1.5,24
12643,-1.5,-1.5,24
